login_id,user_id,timestamp,ip_address,city,country,latitude,longitude,device_type,user_agent,login_successful,failed_attempts_before_success,mfa_change_flag,mfa_method,typing_speed_ms,session_duration_min,is_suspicious
LOG-7B124E0B60AD,USR-000421,2026-02-07 23:34:51,162.236.228.157,Chicago,US,41.9304,-87.6369,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,114.5,112.9,False
LOG-4BBC56CC37F4,USR-000346,2026-02-07 23:40:47,70.65.135.98,New York,US,40.7359,-74.0175,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,132.8,6.6,False
LOG-EBFDA0E0587E,USR-000001,2026-02-07 23:46:16,70.167.216.191,New York,US,40.6409,-73.9868,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,74.7,1.6,False
LOG-2AA521F6713B,USR-000120,2026-02-07 23:47:23,93.182.103.135,Miami,US,25.7302,-80.1948,unknown,Mozilla/5.0 (Linux),True,0,True,sms,109.6,35.6,False
LOG-B3734EB1B8EB,USR-000014,2026-02-07 23:58:53,70.136.173.33,New York,US,40.7659,-74.0381,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,102.8,94.8,False
LOG-D21AEE56E204,USR-000032,2026-02-08 00:00:44,162.108.11.90,Chicago,US,41.8461,-87.6421,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,87.4,21.7,False
LOG-792210191A8D,USR-000226,2026-02-08 00:05:00,51.94.34.207,Houston,US,29.7196,-95.4099,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,131.7,83.2,False
LOG-BAD3EF2BA35F,USR-000329,2026-02-08 00:08:10,93.112.51.229,Miami,US,25.7948,-80.181,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,142.2,25.2,False
LOG-436A1F1D0340,USR-000265,2026-02-08 00:14:02,51.229.142.12,Houston,US,29.8714,-95.4304,unknown,Mozilla/5.0 (Macintosh),True,0,False,sms,148.4,117.6,False
LOG-1E315CBCD6AC,USR-000456,2026-02-08 00:14:46,70.175.47.68,New York,US,40.7868,-74.0611,tablet,Mozilla/5.0 (iPhone),True,0,False,email,139.6,103.9,False
LOG-0A3FBCD9A7A5,USR-000421,2026-02-08 00:14:56,162.40.85.10,Chicago,US,41.9056,-87.6212,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,100.0,5.5,False
LOG-DAA382646F1E,USR-000323,2026-02-08 00:20:16,93.55.220.156,Miami,US,25.7003,-80.185,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,143.5,77.9,False
LOG-1712696F9941,USR-000273,2026-02-08 00:22:42,200.100.233.210,Los Angeles,US,34.023,-118.215,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,123.3,117.4,False
LOG-2D37D056FDE9,USR-000131,2026-02-08 00:26:42,93.23.20.202,Miami,US,25.7318,-80.1538,mobile_android,Mozilla/5.0 (Linux),True,0,False,authenticator_app,105.2,35.0,False
LOG-CA78D55F06FF,USR-000092,2026-02-08 00:27:13,93.55.131.89,Miami,US,25.766,-80.1841,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,122.9,41.8,False
LOG-B143C13A95E5,USR-000235,2026-02-08 00:29:41,200.8.115.174,Los Angeles,US,34.0709,-118.2782,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,107.0,107.8,False
LOG-EE6297AAA5C2,USR-000118,2026-02-08 00:30:06,200.78.226.177,Los Angeles,US,34.0035,-118.1914,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,47.0,82.0,False
LOG-9AA27979026E,USR-000125,2026-02-08 00:30:42,51.55.82.71,Houston,US,29.7884,-95.439,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,139.7,19.4,False
LOG-59138C66F4F2,USR-000064,2026-02-08 00:32:26,162.187.16.72,Chicago,US,41.7996,-87.6506,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,sms,128.3,109.2,False
LOG-678926423024,USR-000112,2026-02-08 00:35:50,93.112.239.142,Miami,US,25.7703,-80.2221,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,89.0,99.4,False
LOG-EF918F06A62B,USR-000008,2026-02-08 00:42:55,93.243.82.204,Miami,US,25.7783,-80.0783,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,106.2,32.6,False
LOG-647EB26F9C4D,USR-000234,2026-02-08 00:44:35,70.120.187.248,New York,US,40.6988,-74.025,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,96.8,26.1,False
LOG-C0B1686C7E95,USR-000202,2026-02-08 00:45:57,70.132.56.73,New York,US,40.7583,-74.0113,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,181.4,85.3,False
LOG-BFD189E02373,USR-000138,2026-02-08 00:46:22,51.233.78.38,Houston,US,29.7435,-95.3699,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,131.9,6.2,False
LOG-506B0A9976AB,USR-000139,2026-02-08 00:46:29,70.253.226.63,New York,US,40.7181,-74.0402,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,105.3,116.9,False
LOG-AD3B45E7F8D7,USR-000329,2026-02-08 00:50:00,93.150.82.59,Miami,US,25.7863,-80.192,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,159.3,101.8,False
LOG-7D700AF90C27,USR-000484,2026-02-08 00:51:21,162.163.56.182,Chicago,US,41.9126,-87.6258,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,email,152.1,99.6,False
LOG-78EB92D409B8,USR-000107,2026-02-08 00:52:17,93.129.211.106,Miami,US,25.7777,-80.1854,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,106.9,75.7,False
LOG-086655378B82,USR-000201,2026-02-08 00:53:21,70.71.36.28,New York,US,40.8051,-74.0041,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,sms,78.4,109.2,False
LOG-33F6E71E41B8,USR-000057,2026-02-08 00:55:30,70.239.210.24,New York,US,40.7025,-74.0387,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,110.9,69.3,False
LOG-E7A98F99AEB8,USR-000361,2026-02-08 00:55:51,51.110.34.97,Houston,US,29.8829,-95.3027,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,109.9,105.6,False
LOG-D1AEEACB071E,USR-000386,2026-02-08 00:56:56,200.236.246.41,Los Angeles,US,33.9708,-118.262,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,authenticator_app,195.7,98.2,False
LOG-C62A53F0DC39,USR-000277,2026-02-08 00:57:03,93.51.22.22,Miami,US,25.7756,-80.111,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,148.6,32.3,False
LOG-80472EAB38D9,USR-000238,2026-02-08 00:57:37,93.221.184.160,Miami,US,25.7329,-80.1116,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,149.6,30.9,False
LOG-09F12B022E58,USR-000487,2026-02-08 00:58:50,70.119.73.121,New York,US,40.7681,-74.0201,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,129.9,54.2,False
LOG-8C86FB73F783,USR-000062,2026-02-08 01:01:08,70.137.159.117,New York,US,40.6847,-73.958,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,134.4,118.8,False
LOG-2227149D4521,USR-000276,2026-02-08 01:03:50,70.247.93.188,New York,US,40.7407,-73.9799,mobile_ios,Mozilla/5.0 (Linux),True,0,False,sms,160.7,16.6,False
LOG-E20CA6050702,USR-000409,2026-02-08 01:07:27,51.5.56.42,Houston,US,29.7834,-95.3516,tablet,Mozilla/5.0 (Linux),True,0,False,hardware_key,110.3,27.7,False
LOG-F16A3CA261DC,USR-000026,2026-02-08 01:09:39,93.52.1.126,Miami,US,25.7085,-80.1671,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,113.7,86.1,False
LOG-E4A8BFE9B97F,USR-000367,2026-02-08 01:11:06,70.43.84.229,New York,US,40.6648,-73.9104,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,104.7,12.6,False
LOG-4378D6869C6A,USR-000170,2026-02-08 01:11:43,93.163.245.207,Miami,US,25.7424,-80.1539,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,sms,91.1,92.7,False
LOG-CC357CD26B66,USR-000490,2026-02-08 01:16:15,200.33.141.171,Los Angeles,US,34.0922,-118.1798,mobile_android,Mozilla/5.0 (iPhone),True,0,False,sms,177.3,96.5,False
LOG-6C03C27B5F0B,USR-000247,2026-02-08 01:18:38,51.243.194.159,Houston,US,29.7879,-95.4631,mobile_android,Mozilla/5.0 (iPhone),True,0,False,sms,129.9,57.9,False
LOG-1863A5EADFFF,USR-000129,2026-02-08 01:20:06,70.112.52.239,New York,US,40.7012,-73.9757,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,email,129.9,36.0,False
LOG-AC2D0B2C9F12,USR-000107,2026-02-08 01:22:36,93.64.164.100,Miami,US,25.799,-80.2342,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,114.2,110.4,False
LOG-DCDD105EA30C,USR-000086,2026-02-08 01:23:14,70.147.152.218,New York,US,40.7415,-74.0018,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,127.1,43.7,False
LOG-906040C477C9,USR-000041,2026-02-08 01:24:43,162.174.205.83,Chicago,US,41.9083,-87.6266,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,141.6,8.0,False
LOG-526DBC10681F,USR-000422,2026-02-08 01:25:49,200.138.118.93,Los Angeles,US,34.0996,-118.2732,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,151.4,43.8,False
LOG-683EC253FD4E,USR-000276,2026-02-08 01:27:17,70.10.7.220,New York,US,40.6632,-73.8713,mobile_android,Mozilla/5.0 (Linux),True,0,False,sms,52.9,95.5,False
LOG-503B1DE255BB,USR-000419,2026-02-08 01:27:27,51.130.20.125,Houston,US,29.7993,-95.4166,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,109.6,72.8,False
LOG-DCF75DAE955A,USR-000148,2026-02-08 01:28:14,200.158.55.53,Los Angeles,US,34.0288,-118.2768,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,53.1,20.3,False
LOG-39C3CE6EC3F0,USR-000335,2026-02-08 01:29:47,162.224.252.254,Chicago,US,41.8256,-87.682,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,125.1,20.6,False
LOG-EA8C426E0478,USR-000059,2026-02-08 01:31:22,162.130.109.48,Chicago,US,41.878,-87.577,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,sms,117.6,43.3,False
LOG-67903D75ED47,USR-000171,2026-02-08 01:33:07,200.215.39.191,Los Angeles,US,33.9853,-118.2501,unknown,Mozilla/5.0 (Linux),True,0,False,authenticator_app,142.0,44.2,False
LOG-25B67E1274D0,USR-000131,2026-02-08 01:33:22,93.212.84.44,Miami,US,25.7479,-80.1429,tablet,Mozilla/5.0 (Linux),True,0,False,hardware_key,96.1,53.0,False
LOG-4B202CE41621,USR-000419,2026-02-08 01:34:30,51.60.94.80,Houston,US,29.7651,-95.3828,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,email,124.0,89.4,False
LOG-3F96755083F2,USR-000433,2026-02-08 01:38:47,51.40.184.106,Houston,US,29.7292,-95.3898,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,80.0,100.9,False
LOG-49C1B49AC96E,USR-000126,2026-02-08 01:41:58,93.117.205.7,Miami,US,25.788,-80.1743,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,126.0,99.3,False
LOG-C9E5F3EF605C,USR-000222,2026-02-08 01:42:23,70.75.27.231,New York,US,40.7361,-74.0521,unknown,Mozilla/5.0 (Linux),True,0,False,email,123.1,68.1,False
LOG-12A07CC8B2D0,USR-000388,2026-02-08 01:43:05,200.11.96.13,Los Angeles,US,34.0278,-118.2424,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,sms,101.5,86.4,False
LOG-003580B1470A,USR-000122,2026-02-08 01:43:15,51.28.188.15,Houston,US,29.8038,-95.341,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,91.9,80.8,False
LOG-0DF065E61CF7,USR-000362,2026-02-08 01:43:23,162.235.48.233,Chicago,US,41.9465,-87.6188,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,74.9,39.2,False
LOG-B62321420FEE,USR-000326,2026-02-08 01:43:38,70.28.205.125,New York,US,40.6379,-74.0422,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,136.7,22.7,False
LOG-8B6FF8497B61,USR-000167,2026-02-08 01:46:31,70.4.107.86,New York,US,40.7535,-74.0281,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,133.9,50.0,False
LOG-E4BEC65BFEC2,USR-000124,2026-02-08 01:46:35,93.62.155.53,Miami,US,25.8589,-80.177,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,109.3,68.8,False
LOG-7A97F1B13590,USR-000307,2026-02-08 01:50:43,93.117.31.58,Miami,US,25.8182,-80.2594,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,117.7,35.6,False
LOG-BB07AB6A01E5,USR-000476,2026-02-08 01:52:32,93.213.11.172,Miami,US,25.715,-80.1951,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,154.1,2.2,False
LOG-5B75B2C93C5E,USR-000492,2026-02-08 01:53:53,93.245.119.221,Miami,US,25.7553,-80.2291,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,84.9,86.2,False
LOG-B8077E619FB5,USR-000384,2026-02-08 01:55:04,93.221.214.103,Miami,US,25.843,-80.1804,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,email,90.5,32.2,False
LOG-A4C82E23302B,USR-000001,2026-02-08 01:56:19,70.117.199.167,New York,US,40.7193,-74.0317,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,110.5,4.3,False
LOG-AEAB8A7C62EA,USR-000149,2026-02-08 01:57:18,200.114.30.156,Los Angeles,US,33.9795,-118.2218,unknown,Mozilla/5.0 (Linux),True,0,False,hardware_key,95.8,49.3,False
LOG-4BA9A7749AF6,USR-000106,2026-02-08 01:59:54,51.101.203.96,Houston,US,29.7574,-95.3409,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,90.2,50.6,False
LOG-FD6B72206504,USR-000423,2026-02-08 02:00:53,200.242.36.68,Los Angeles,US,34.0087,-118.2763,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,102.7,35.3,False
LOG-25FCACDB3E5C,USR-000390,2026-02-08 02:01:47,162.9.111.55,Chicago,US,41.8793,-87.5885,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,170.9,8.3,False
LOG-6B7CC69566D9,USR-000019,2026-02-08 02:04:27,70.240.101.244,New York,US,40.636,-73.9441,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,129.6,51.1,False
LOG-2E79FF31AA90,USR-000079,2026-02-08 02:10:46,51.142.210.23,Houston,US,29.8183,-95.2939,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,118.5,42.7,False
LOG-5447DE7AC658,USR-000168,2026-02-08 02:12:46,51.10.222.58,Houston,US,29.6997,-95.378,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,78.3,82.7,False
LOG-5187FA4410B4,USR-000200,2026-02-08 02:13:15,70.132.226.91,New York,US,40.584,-73.9538,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,78.7,40.2,False
LOG-16D0D71F9BF7,USR-000409,2026-02-08 02:14:53,51.3.103.80,Houston,US,29.7568,-95.3169,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,sms,138.5,115.2,False
LOG-9143F89DDCD1,USR-000206,2026-02-08 02:18:49,162.213.225.48,Chicago,US,41.9628,-87.6542,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,104.1,40.1,False
LOG-78C4815A16F7,USR-000470,2026-02-08 02:20:25,93.225.37.212,Miami,US,25.7808,-80.1351,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,126.3,58.1,False
LOG-718B72FCC688,USR-000152,2026-02-08 02:20:39,93.59.206.140,Miami,US,25.8123,-80.2084,unknown,Mozilla/5.0 (iPhone),True,0,False,sms,54.1,62.4,False
LOG-1D91C00F3587,USR-000107,2026-02-08 02:21:55,93.105.17.60,Miami,US,25.7568,-80.1696,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,89.4,40.9,False
LOG-3B71F6F4EEC3,USR-000062,2026-02-08 02:21:58,70.90.27.77,New York,US,40.6415,-74.1032,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,71.1,51.0,False
LOG-766BF92EB006,USR-000125,2026-02-08 02:23:58,51.113.149.37,Houston,US,29.7241,-95.4299,mobile_android,Mozilla/5.0 (Linux),True,0,False,hardware_key,81.1,1.8,False
LOG-599DF7A1A077,USR-000002,2026-02-08 02:24:08,70.163.122.3,New York,US,40.7085,-74.002,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,83.3,3.0,False
LOG-BD30B29F5EBA,USR-000068,2026-02-08 02:24:56,162.217.127.36,Chicago,US,41.819,-87.6625,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,108.1,14.5,False
LOG-07D409113DD1,USR-000318,2026-02-08 02:25:06,129.121.50.186,Sao Paulo,BR,-23.6554,-46.6309,tablet,Mozilla/5.0 (Windows NT 10.0),True,1,True,email,48.1,95.6,True
LOG-DE7521372A5A,USR-000069,2026-02-08 02:25:27,162.17.150.41,Chicago,US,41.8506,-87.6643,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,150.1,56.0,False
LOG-F05D133DD5F7,USR-000082,2026-02-08 02:27:30,200.131.118.244,Los Angeles,US,33.9887,-118.2859,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,91.9,21.9,False
LOG-620D5D5FDE75,USR-000396,2026-02-08 02:31:06,70.246.139.66,New York,US,40.6905,-73.935,unknown,Mozilla/5.0 (Linux),True,0,False,sms,124.8,80.7,False
LOG-6DEFBCAC3316,USR-000041,2026-02-08 02:41:24,162.231.173.118,Chicago,US,41.8484,-87.6816,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,115.2,89.3,False
LOG-3A3DD5764F36,USR-000045,2026-02-08 02:42:29,51.243.94.13,Houston,US,29.7345,-95.4467,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,122.3,108.8,False
LOG-3F83E5C8CF14,USR-000044,2026-02-08 02:42:47,93.239.122.145,Lagos,NG,6.5534,3.372,desktop_firefox,Mozilla/5.0 (Macintosh),True,2,True,email,52.3,26.3,True
LOG-22BE64810EB9,USR-000268,2026-02-08 02:43:55,162.88.239.39,Chicago,US,41.7642,-87.6485,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,85.2,18.1,False
LOG-C7C6F564345A,USR-000151,2026-02-08 02:48:37,200.116.16.108,Los Angeles,US,34.0858,-118.1797,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,sms,63.1,21.6,False
LOG-99B9A41E9406,USR-000466,2026-02-08 02:51:17,93.143.242.101,Miami,US,25.6948,-80.1985,unknown,Mozilla/5.0 (Macintosh),True,0,False,email,87.5,55.2,False
LOG-7F93A78E6E98,USR-000490,2026-02-08 02:51:50,200.46.115.6,Los Angeles,US,34.0158,-118.2396,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,122.8,17.9,False
LOG-26515BD49815,USR-000441,2026-02-08 02:52:46,162.210.154.28,Chicago,US,41.8327,-87.6548,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,158.0,69.3,False
LOG-3CA03E2E1D4C,USR-000483,2026-02-08 03:01:57,93.25.68.80,Miami,US,25.7262,-80.0876,unknown,Mozilla/5.0 (iPhone),True,0,False,hardware_key,118.7,93.6,False
LOG-C39F68E12954,USR-000215,2026-02-08 03:06:32,93.115.80.183,Miami,US,25.7726,-80.1241,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,140.8,7.1,False
LOG-CA53C0101F2E,USR-000173,2026-02-08 03:13:22,51.127.164.233,Houston,US,29.6582,-95.4311,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,59.4,103.3,False
LOG-AE1A5D3971A7,USR-000175,2026-02-08 03:19:16,200.166.5.141,Los Angeles,US,34.1045,-118.3064,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,112.3,23.1,False
LOG-E386720B1394,USR-000144,2026-02-08 03:19:18,70.67.111.213,New York,US,40.7284,-73.9402,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,132.3,6.1,False
LOG-1A74855622F5,USR-000441,2026-02-08 03:19:49,162.122.33.48,Chicago,US,41.8211,-87.6815,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,150.7,85.3,False
LOG-9A29AFBCB783,USR-000209,2026-02-08 03:24:28,200.162.165.3,Los Angeles,US,34.0888,-118.2166,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,130.9,49.5,False
LOG-9F2A9A109A27,USR-000175,2026-02-08 03:26:13,200.148.92.52,Los Angeles,US,33.966,-118.2494,tablet,Mozilla/5.0 (Linux),True,0,False,authenticator_app,152.2,29.6,False
LOG-0313FEA68D4E,USR-000247,2026-02-08 03:26:22,51.7.178.251,Houston,US,29.7867,-95.3067,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,135.5,42.5,False
LOG-283CC923AC34,USR-000131,2026-02-08 03:27:14,93.231.85.176,Miami,US,25.7413,-80.2489,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,101.7,33.2,False
LOG-8C53766FC724,USR-000019,2026-02-08 03:27:49,70.232.153.60,New York,US,40.7031,-73.9244,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,144.6,26.8,False
LOG-50E4658533E8,USR-000437,2026-02-08 03:31:09,70.151.150.213,New York,US,40.5504,-74.0453,unknown,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,50.6,109.9,False
LOG-B722015F15FB,USR-000370,2026-02-08 03:31:11,200.46.110.205,Los Angeles,US,34.0194,-118.2842,tablet,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,112.1,111.4,False
LOG-264BA426BB43,USR-000168,2026-02-08 03:37:04,51.18.245.148,Houston,US,29.7563,-95.3618,unknown,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,98.5,50.2,False
LOG-13ACDBD857D9,USR-000079,2026-02-08 03:38:41,51.196.24.251,Houston,US,29.7747,-95.2496,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,sms,127.8,94.5,False
LOG-FEF7D809966D,USR-000196,2026-02-08 03:39:34,93.45.111.35,Miami,US,25.854,-80.2515,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,162.3,1.4,False
LOG-BB08EA02BC90,USR-000183,2026-02-08 03:40:32,162.169.157.152,Chicago,US,41.8682,-87.6779,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,88.5,2.0,False
LOG-E8AF9F26A24D,USR-000125,2026-02-08 03:42:38,51.253.87.83,Houston,US,29.6944,-95.3924,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,99.3,61.8,False
LOG-7B2ECD880CD0,USR-000017,2026-02-08 03:44:22,93.95.151.178,Miami,US,25.804,-80.2272,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,104.5,66.6,False
LOG-1710D8803907,USR-000430,2026-02-08 03:47:16,162.230.237.97,Chicago,US,41.9419,-87.625,mobile_ios,Mozilla/5.0 (Linux),True,0,False,hardware_key,125.9,68.3,False
LOG-D3A43EBC2DC8,USR-000413,2026-02-08 03:48:21,184.223.109.137,Dubai,AE,25.187,55.2757,tablet,Mozilla/5.0 (iPhone),True,3,True,email,46.1,115.8,True
LOG-36647F78121B,USR-000180,2026-02-08 03:49:12,200.219.134.193,Los Angeles,US,34.0473,-118.2737,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,150.9,111.9,False
LOG-2B484FF28DBD,USR-000149,2026-02-08 03:50:58,200.241.44.176,Los Angeles,US,34.0913,-118.3211,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,140.5,2.0,False
LOG-4059227656EC,USR-000232,2026-02-08 03:51:27,51.237.38.81,Houston,US,29.6806,-95.329,desktop_chrome,Mozilla/5.0 (iPhone),True,0,True,hardware_key,84.5,101.0,False
LOG-A77E44F26CE4,USR-000089,2026-02-08 03:52:26,162.222.115.177,Chicago,US,41.7878,-87.6411,unknown,Mozilla/5.0 (Windows NT 10.0),False,2,False,sms,105.4,0,False
LOG-0E87A6411671,USR-000069,2026-02-08 03:55:27,162.97.164.201,Chicago,US,41.8333,-87.5759,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,152.2,80.8,False
LOG-113486666F9B,USR-000120,2026-02-08 03:57:37,93.78.104.211,Miami,US,25.7894,-80.2012,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,authenticator_app,180.3,68.6,False
LOG-3893371F76F3,USR-000392,2026-02-08 03:58:09,70.136.110.62,New York,US,40.6948,-73.9901,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,132.0,74.1,False
LOG-9A436D40E6A7,USR-000454,2026-02-08 04:01:37,200.61.131.202,Los Angeles,US,34.0734,-118.3209,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,142.8,48.5,False
LOG-E7752465803E,USR-000424,2026-02-08 04:02:32,70.165.11.42,New York,US,40.7983,-74.1319,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,118.8,119.5,False
LOG-2D0D26367EF7,USR-000208,2026-02-08 04:05:43,93.233.134.211,Miami,US,25.7063,-80.2305,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,155.4,18.4,False
LOG-DD4C406AF466,USR-000031,2026-02-08 04:05:52,162.129.49.71,Chicago,US,41.8702,-87.5964,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,117.5,76.1,False
LOG-049E7FC05790,USR-000396,2026-02-08 04:08:09,70.133.150.135,New York,US,40.6005,-73.9834,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,137.1,72.0,False
LOG-9B759138C706,USR-000081,2026-02-08 04:13:44,93.191.171.164,Miami,US,25.6861,-80.1274,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,130.9,33.8,False
